YEAR	MONTH	F SCALE	FATALITIES	LENGTH (MI)	WIDTH (YD)
2013	4	0	0	0.2	50
2013	4	0	0	0.1	50
2013	4	1	0	0.75	75
2013	4	2	0	17.26	800
2013	4	1	0	4.14	300
2013	4	2	0	1.24	100
2013	4	1	0	1.32	200
2013	4	2	0	6.75	500
2013	4	0	0	0.25	50
2013	4	1	0	6.72	400
2013	4	0	0	1.73	75
2013	4	0	0	1.53	50
2013	4	3	1	66.35	1320
2013	4	1	0	8.76	120
2013	4	1	0	5.49	500
2013	4	1	0	2.63	250
2013	4	1	0	1.17	300
2013	4	1	0	0.38	50
2013	4	1	0	20.16	800
2013	4	1	0	6.58	300
2013	4	1	0	1.34	75
2013	4	0	0	5.7	150
2013	4	1	0	0.81	75
2013	4	0	0	0.36	25
2013	4	1	0	4.07	250
2013	4	2	0	5.09	200
2013	4	0	0	2.61	300
2013	4	0	0	1.86	10
2013	4	0	0	0.33	100
2013	4	0	0	0.55	100
2013	4	1	0	7.45	70
2013	4	0	0	0.07	40
2013	4	0	0	0.45	60
2013	4	0	0	3.41	100
2013	4	0	0	1.03	100
2013	4	0	0	0.16	100
2013	4	1	0	5.21	200
2013	4	0	0	0.5	50
2013	4	0	0	1.3	250
2013	4	1	0	2.1	400
2013	4	0	0	0.9	125
2013	4	1	0	1.8	140
2013	4	1	0	1.9	180
2013	4	1	0	6.5	100
2013	4	1	0	3.5	350
2013	4	2	0	8	800
2013	4	0	0	0.57	20
2013	4	1	0	4.25	150
2013	4	0	0	0.45	50
2013	4	1	0	1.98	50
2013	4	0	0	0.27	50
2013	4	1	0	2.87	75
2013	4	0	0	1.55	50
2013	4	0	0	0.4	50
2013	4	0	0	0.27	25
2013	4	0	0	0.33	100
2013	4	0	0	3.17	100
2013	4	0	0	3.6	150
2013	4	1	0	3.1	400
2013	4	1	0	4.17	400
2013	4	2	0	11.04	175
2013	4	1	0	0.75	150
2013	4	0	0	0.5	75
2013	4	0	0	3.2	200
2013	4	0	0	0.38	75
2013	4	1	0	0.9	50
2013	4	0	0	2.23	75
2013	4	0	0	0.16	50
2013	4	1	0	2.29	880
2013	4	1	0	1.12	250
2013	4	2	0	0.79	75
2013	4	0	0	0.14	50
2013	4	0	0	1.05	100
2013	4	0	0	1.24	40
2013	4	0	0	0.25	50
2013	4	0	0	1.66	20
2013	4	0	0	0.1	10
2013	4	0	0	0.22	10
2013	4	0	0	0.14	10
2013	4	0	0	0.12	10
2013	5	0	0	0.4	50
2013	5	0	0	0.91	200
2013	5	0	0	1.17	5
2013	5	0	0	0.1	75
2013	5	0	0	0.5	25
2013	5	0	0	0.01	40
2013	5	0	0	1	20
2013	5	0	0	0.21	50
2013	5	0	0	0.66	100
2013	5	0	0	0.41	50
2013	5	0	0	0.1	50
2013	5	0	0	0.38	50
2013	5	0	0	0.1	10
2013	5	0	0	0.1	10
2013	5	0	0	0.55	20
2013	5	0	0	0.1	20
2013	5	0	0	0.14	20
2013	5	0	0	0.15	20
2013	5	0	0	1.04	20
2013	5	0	0	0.89	75
2013	5	0	0	1.11	70
2013	5	0	0	3.42	50
2013	5	0	0	0.5	50
2013	5	0	0	0.3	50
2013	5	1	0	1.01	200
2013	5	1	0	3.63	240
2013	5	1	0	1.95	400
2013	5	0	0	0.94	150
2013	5	0	0	0.49	70
2013	5	0	0	0.69	25
2013	5	0	0	1.46	200
2013	5	4	6	2.5	400
2013	5	0	0	0.12	20
2013	5	1	0	2.44	300
2013	5	0	0	0.19	30
2013	5	0	0	0.21	30
2013	5	0	0	1.04	40
2013	5	3	0	7.79	1733
2013	5	0	0	1.28	400
2013	5	1	0	6.17	400
2013	5	1	0	1.43	500
2013	5	1	0	0.42	200
2013	5	1	0	5.23	1400
2013	5	0	0	2.48	350
2013	5	0	0	2.04	50
2013	5	0	0	0.15	50
2013	5	0	0	2.67	50
2013	5	0	0	0.5	50
2013	5	0	0	0.5	50
2013	5	0	0	1.02	75
2013	5	1	0	3.14	20
2013	5	0	0	2.92	100
2013	5	0	0	1	50
2013	5	0	0	0.31	100
2013	5	1	0	1.71	50
2013	5	0	0	0.56	50
2013	5	4	0	7	1100
2013	5	1	0	4	100
2013	5	0	0	2.06	100
2013	5	1	0	6.99	75
2013	5	0	0	0.34	50
2013	5	0	0	0.57	50
2013	5	0	0	0.8	50
2013	5	2	0	4.61	300
2013	5	0	0	0.42	50
2013	5	1	0	4.5	900
2013	5	1	0	0.54	200
2013	5	0	0	0.47	50
2013	5	0	0	0.4	50
2013	5	3	0	20.84	1200
2013	5	0	0	0.71	50
2013	5	1	0	0.23	25
2013	5	1	0	1.84	60
2013	5	0	0	0.46	50
2013	5	0	0	0.1	25
2013	5	1	0	9	75
2013	5	0	0	0.19	50
2013	5	4	2	23	1500
2013	5	0	0	2.08	100
2013	5	0	0	2	30
2013	5	1	0	1.43	100
2013	5	0	0	0.2	50
2013	5	2	0	7.25	450
2013	5	1	0	4.71	150
2013	5	1	0	14.42	700
2013	5	0	0	0.1	50
2013	5	1	0	0.5	100
2013	5	0	0	0.65	100
2013	5	5	24	13.85	1900
2013	5	0	0	1	30
2013	5	1	0	4	200
2013	5	1	0	6.5	500
2013	5	0	0	0.54	50
2013	5	1	0	4.5	400
2013	5	1	0	6	500
2013	5	0	0	1.17	50
2013	5	0	0	1.21	100
2013	5	0	0	0.37	50
2013	5	1	0	14.5	200
2013	5	0	0	0.27	50
2013	5	0	0	3.2	100
2013	5	0	0	0.92	50
2013	5	1	0	3.65	350
2013	5	0	0	0.1	75
2013	5	0	0	0.2	50
2013	5	1	0	6.81	100
2013	5	2	0	10	800
2013	5	1	0	2	150
2013	5	1	0	9.31	600
2013	5	1	0	2.5	300
2013	5	1	0	8	500
2013	5	1	0	5.9	250
2013	5	1	0	2.9	500
2013	5	0	0	0.48	200
2013	5	1	0	0.8	270
2013	5	1	0	1.16	50
2013	5	0	0	1.08	100
2013	5	1	0	1.42	200
2013	5	1	0	1.35	100
2013	5	0	0	0.58	100
2013	5	0	0	0.7	260
2013	5	1	0	8.5	500
2013	5	0	0	0.74	100
2013	5	2	0	0.2	75
2013	5	0	0	1.05	100
2013	5	0	0	0.13	30
2013	5	0	0	0.01	30
2013	5	0	0	0.01	30
2013	5	0	0	0.67	50
2013	5	1	0	1.94	300
2013	5	0	0	1	175
2013	5	0	0	0.3	50
2013	5	0	0	0.4	100
2013	5	0	0	1.25	25
2013	5	0	0	3.92	50
2013	5	0	0	0.12	30
2013	5	0	0	6.27	20
2013	5	0	0	7.38	50
2013	5	0	0	5.43	50
2013	5	0	0	0.25	50
2013	5	0	0	0.25	50
2013	5	0	0	2	50
2013	5	0	0	0.3	30
2013	5	0	0	0.25	50
2013	5	0	0	0.38	15
2013	5	0	0	0.01	10
2013	5	3	0	5.74	1580
2013	5	2	0	4.47	250
2013	5	0	0	3.28	100
2013	5	2	0	5.93	600
2013	5	0	0	1.36	100
2013	5	2	0	3.83	150
2013	5	0	0	0.82	25
2013	5	0	0	1.77	25
2013	5	3	0	4.4	900
2013	5	1	0	0.01	50
2013	5	0	0	6.31	75
2013	5	1	0	0.01	50
2013	5	0	0	2.16	50
2013	5	0	0	0.01	25
2013	5	3	0	2.33	1000
2013	5	1	0	1.69	50
2013	5	0	0	4.18	50
2013	5	0	0	0.62	75
2013	5	0	0	2.14	75
2013	5	1	0	17.83	150
2013	5	1	0	0.1	20
2013	5	0	0	0.74	60
2013	5	0	0	0.5	100
2013	5	1	0	2.28	400
2013	5	1	0	9.89	550
2013	5	0	0	1.85	20
2013	5	0	0	2.76	50
2013	5	2	0	5.1	500
2013	5	2	0	4.61	300
2013	5	1	0	4.22	100
2013	5	0	0	2.06	150
2013	5	0	0	0.49	25
2013	5	0	0	0.68	50
2013	5	0	0	0.1	25
2013	5	0	0	0.56	50
2013	5	0	0	0.01	15
2013	5	0	0	0.01	15
2013	5	1	0	4.34	75
2013	5	1	0	8.39	150
2013	5	0	0	0.25	35
2013	5	1	0	15.93	400
2013	5	1	0	0.2	20
2013	5	0	0	1.3	25
2013	5	0	0	6.38	10
2013	5	2	0	12.8	1760
2013	5	1	0	1.57	200
2013	5	0	0	0.64	25
2013	5	0	0	0.01	15
2013	5	0	0	0.2	35
2013	5	1	0	0.75	200
2013	5	1	0	0.1	10
2013	5	0	0	0.28	75
2013	5	0	0	0.3	100
2013	5	0	0	0.12	75
2013	5	0	0	0.75	150
2013	5	1	0	0.78	40
2013	5	1	0	0.8	200
2013	5	2	0	3.37	400
2013	5	1	0	1.48	300
2013	5	0	0	0.26	100
2013	5	0	0	0.71	100
2013	5	2	0	9	300
2013	5	0	0	1.64	200
2013	5	1	0	8.7	300
2013	5	2	0	8.6	800
2013	5	0	0	0.37	50
2013	5	1	0	7.16	300
2013	5	0	0	0.1	50
2013	5	1	0	2.43	100
2013	5	1	0	2.43	200
2013	5	1	0	3.96	150
2013	5	0	0	0.57	25
2013	5	0	0	0.41	200
2013	5	1	0	3.22	200
2013	5	0	0	0.1	50
2013	5	0	0	0.1	50
2013	5	0	0	0.6	100
2013	5	1	0	2.1	200
2013	5	1	0	1.72	250
2013	5	2	0	5.6	450
2013	5	1	0	0.16	150
2013	5	1	1	0.36	200
2013	5	1	0	4.28	400
2013	5	1	0	0.36	100
2013	5	1	0	3.31	200
2013	5	1	0	0.83	250
2013	5	0	0	0.1	25
2013	5	0	0	2.25	25
2013	5	0	0	0.42	50
2013	5	0	0	1	50
2013	5	0	0	0.35	30
2013	5	3	8	16.2	4576
2013	5	0	0	0.18	10
2013	5	0	0	0.5	120
2013	5	0	0	0.5	350
2013	5	0	0	0.1	50
2013	5	0	0	0.53	30
2013	5	0	0	0.21	30
2013	5	0	0	1.06	40
2013	5	2	0	5	150
2013	5	1	0	2.5	200
2013	5	1	0	1.2	200
2013	5	1	0	5.71	600
2013	5	0	0	0.47	50
2013	5	0	0	1.1	310
2013	5	0	0	0.5	20
2013	5	0	0	0.5	200
2013	5	1	0	9.98	550
2013	5	1	0	1	100
2013	5	0	0	0.2	50
2013	5	3	0	31.71	1760
2013	5	1	0	1.13	300
2013	5	1	0	12.41	200
2013	5	1	0	3.5	320
2013	5	3	0	10.64	150
2013	5	1	0	4.8	350
2013	5	2	0	1.47	150
2013	5	1	0	4.26	50
2013	5	1	0	1.99	100
2013	5	1	0	1.8	500
2013	5	1	0	0.49	70
2013	6	1	0	1	250
2013	6	0	0	0.21	10
2013	6	1	0	4.82	125
2013	6	0	0	0.03	40
2013	6	0	0	1	50
2013	6	0	0	0.03	20
2013	6	0	0	0.02	20
2013	6	0	0	0.26	30
2013	6	1	0	5.4	264
2013	6	1	0	2.06	176
2013	6	0	0	2.19	100
2013	6	0	0	0.1	50
2013	6	0	0	0.1	20
2013	6	0	0	2.85	100
2013	6	1	0	0.97	50
2013	6	0	0	2.02	75
2013	6	0	0	0.01	5
2013	6	0	0	0.62	25
2013	6	1	0	2	100
2013	6	0	0	14.45	25
2013	6	0	0	1.87	50
2013	6	0	0	1.64	50
2013	6	0	0	0.26	30
2013	6	0	0	1.51	50
2013	6	0	0	2.35	50
2013	6	1	0	18.89	704
2013	6	0	0	3.17	100
2013	6	0	0	0.09	20
2013	6	0	0	0.49	50
2013	6	1	0	2.85	150
2013	6	0	0	0.29	50
2013	6	0	0	1.34	80
2013	6	2	0	13.9	325
2013	6	0	0	0.5	100
2013	6	0	0	0.2	75
2013	6	0	0	0.87	150
2013	6	0	0	0.1	25
2013	6	1	0	0.57	50
2013	6	0	0	0.25	50
2013	6	1	0	0.99	40
2013	6	0	0	0.76	40
2013	6	3	0	6.2	200
2013	6	1	0	5	125
2013	6	1	0	2.27	100
2013	6	2	0	5.2	300
2013	6	1	0	2.71	150
2013	6	1	0	3.43	75
2013	6	0	0	1.26	125
2013	6	0	0	1.11	50
2013	6	0	0	0.5	20
2013	6	2	0	6.6	880
2013	6	0	0	0.24	50
2013	6	0	0	0.64	80
2013	6	0	0	0.06	100
2013	6	0	0	0.04	25
2013	6	1	0	0.43	50
2013	6	1	0	0.17	75
2013	6	0	0	0.25	15
2013	6	0	0	0.11	15
2013	6	0	0	2.32	50
2013	6	0	0	0.94	50
2013	6	0	0	0.21	50
2013	6	0	0	6.94	50
2013	6	0	0	2.45	75
2013	6	0	0	7.14	50
2013	6	1	0	2	120
2013	6	0	0	13.83	200
2013	6	0	0	20.1	150
2013	6	0	0	1.8	75
2013	6	1	0	0.5	150
2013	6	1	0	1.88	100
2013	6	1	0	8.5	75
2013	6	1	0	12.93	200
2013	6	0	0	0.1	50
2013	6	0	0	0.1	50
2013	6	1	0	0.25	53
2013	6	0	0	0.1	50
2013	6	0	0	1.9	50
2013	6	0	0	0.2	35
2013	6	0	0	0.25	50
2013	6	0	0	6.04	100
2013	6	1	0	2.4	75
2013	6	0	0	1.25	150
2013	6	0	0	0.1	10
2013	6	0	0	0.3	60
2013	6	2	0	5.2	350
2013	6	0	0	0.1	20
2013	6	0	0	0.5	50
2013	6	0	0	0.21	25
2013	6	0	0	2.34	25
2013	6	0	0	0.1	50
2013	6	0	0	0.36	50
2013	6	0	0	0.1	50
2013	6	0	0	0.37	50
2013	6	0	0	0.33	50
2013	6	0	0	0.33	50
2013	6	0	0	0.1	50
2013	6	0	0	0.72	33
2013	6	0	0	0.37	30
2013	6	0	0	0.08	20
2013	6	0	0	0.39	30
2013	6	0	0	4.25	40
2013	6	1	0	7.87	100
2013	6	0	0	1.15	40
2013	6	0	0	0.58	40
2013	6	1	0	3.22	125
2013	6	1	1	6.5	100
2013	6	1	0	6.21	50
2013	6	0	0	2.79	100
2013	6	0	0	0.63	75
2013	6	0	0	1.91	10
2013	6	0	0	1.78	20
2013	6	0	0	0.09	10
2013	6	0	0	0.14	5
2013	6	0	0	7	100
2013	6	0	0	0.67	30
2013	6	1	0	0.59	75
2013	6	1	0	5.26	100
2013	6	2	0	6.65	300
2013	6	1	0	3.02	50
2013	6	1	0	1	75
2013	6	0	0	0.14	20
2013	6	0	0	0.11	30
2013	6	0	0	0.07	50
2013	7	0	0	4.77	50
2013	7	0	0	3.7	150
2013	7	1	0	2.07	200
2013	7	0	0	0.86	50
2013	7	0	0	0.06	20
2013	7	0	0	2.3	75
2013	7	0	0	0.8	50
2013	7	0	0	0.43	180
2013	7	1	0	3.08	90
2013	7	0	0	0.67	50
2013	7	0	0	0.29	40
2013	7	0	0	0.89	50
2013	7	0	0	1	10
2013	7	0	0	0.5	50
2013	7	1	0	0.57	100
2013	7	0	0	0.05	15
2013	7	0	0	4.1	100
2013	7	0	0	9.52	100
2013	7	0	0	1.84	50
2013	7	0	0	0.01	20
2013	7	0	0	1.72	50
2013	7	0	0	0.22	75
2013	7	0	0	0.23	15
2013	7	0	0	0.16	25
2013	7	0	0	1.58	100
2013	7	1	0	3.47	200
2013	7	0	0	10.15	50
2013	7	0	0	0.8	50
2013	7	0	0	1.03	15
2013	7	0	0	0.15	50
2013	7	1	0	1.16	250
2013	7	1	0	13.35	300
2013	7	1	0	9.06	150
2013	7	1	0	10.87	100
2013	7	0	0	0.1	20
2013	7	0	0	0.01	25
2013	7	2	0	22.99	440
2013	7	0	0	1.2	5
2013	7	0	0	0.1	10
2013	7	0	0	0.15	50
2013	7	1	0	2.14	300
2013	7	0	0	0.1	10
2013	7	0	0	0.63	175
2013	7	0	0	0.28	10
2013	7	1	0	1.34	200
2013	7	0	0	0.1	60
2013	7	0	0	0.05	20
2013	7	0	0	4.55	50
2013	7	0	0	0.62	50
2013	7	1	0	1.5	100
2013	7	1	0	7.47	150
2013	7	2	0	21.09	400
2013	7	0	0	0.29	10
2013	7	0	0	1.1	40
2013	7	0	0	0.01	30
2013	7	0	0	0.8	100
2013	7	0	0	0.01	10
2013	7	0	0	3.15	75
2013	7	1	0	3.5	850
2013	7	0	0	1.09	100
2013	7	0	0	0.41	50
2013	7	0	0	1.1	75
2013	7	0	0	0.1	10
2013	7	0	0	0.05	25
2013	7	1	0	2.94	200
2013	7	1	0	14	500
2013	7	1	0	9.97	1760
2013	7	0	0	0.01	25
2013	7	1	0	0.4	100
2013	7	0	0	1.25	50
2013	7	0	0	0.01	10
2013	7	0	0	0.01	10
2013	8	1	0	1.93	100
2013	8	0	0	0.74	25
2013	8	0	0	0.43	25
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	0.1	50
2013	8	0	0	1	100
2013	8	0	0	0.1	100
2013	8	0	0	0.1	100
2013	8	0	0	0.09	10
2013	8	0	0	0.5	100
2013	8	1	0	3	150
2013	8	0	0	0.09	10
2013	8	0	0	0.17	30
2013	8	1	0	9.79	125
2013	8	2	0	13.07	175
2013	8	1	0	19.15	175
2013	8	1	0	20.69	175
2013	8	1	0	33.1	250
2013	8	1	0	5.57	100
2013	8	1	0	0.87	50
2013	8	0	0	0.01	10
2013	8	0	0	0.22	75
2013	8	0	0	0.11	25
2013	8	1	0	1.28	30
2013	8	0	0	0.09	10
2013	8	0	0	1	75
2013	8	0	0	3.16	100
2013	8	0	0	1	50
2013	8	0	0	0.11	40
2013	8	0	0	0.07	25
2013	8	0	0	1.02	3
2013	8	1	0	0.4	15
2013	8	0	0	1.2	25
2013	8	0	0	0.1	50
2013	8	0	0	1.6	420
2013	8	0	0	2.97	700
2013	8	1	0	12.93	300
2013	8	0	0	0.01	10
2013	8	0	0	2.49	30
2013	8	0	0	1	20
2013	9	0	0	0.05	10
2013	9	0	0	1.63	50
2013	9	0	0	0.1	3
2013	9	0	0	0.21	10
2013	9	0	0	0.25	125
2013	9	0	0	9.34	30
2013	9	0	0	0.2	50
2013	9	0	0	0.05	30
2013	9	0	0	0.07	10
2013	9	0	0	0.5	10
2013	9	0	0	0.5	10
2013	9	0	0	0.15	20
2013	9	0	0	0.42	100
2013	9	0	0	3.23	50
2013	9	2	0	1.21	200
2013	9	1	0	0.32	200
2013	9	1	0	0.98	100
2013	9	1	0	0.73	50
2013	9	1	0	0.53	90
2013	9	0	0	0.21	20
2013	9	1	0	1	75
2013	10	0	0	0.3	10
2013	10	2	0	15.27	300
2013	10	0	0	4.46	100
2013	10	0	0	4.71	100
2013	10	2	0	6.64	264
2013	10	4	0	18.34	2429
2013	10	3	0	6.43	590
2013	10	2	0	26.56	264
2013	10	0	0	0.64	50
2013	10	0	0	0.68	50
2013	10	1	0	1.17	100
2013	10	1	0	5.89	400
2013	10	4	0	24.7	2600
2013	10	1	0	6.47	800
2013	10	1	0	1.11	100
2013	10	0	0	1.28	50
2013	10	0	0	0.55	50
2013	10	0	0	0.4	50
2013	10	0	0	0.34	50
2013	10	1	0	5.45	200
2013	10	0	0	0.71	100
2013	10	0	0	1.78	50
2013	10	0	0	0.18	25
2013	10	1	0	1.25	100
2013	10	0	0	0.25	30
2013	10	1	0	0.43	70
2013	10	0	0	0.01	20
2013	10	0	0	0.2	25
2013	10	0	0	0.18	25
2013	10	1	0	1.26	50
2013	10	1	0	5.93	200
2013	10	1	0	7.12	150
2013	10	0	0	2.48	75
2013	10	1	0	7.89	150
2013	10	0	0	0.82	75
2013	10	0	0	1.39	30
2013	10	0	0	0.49	75
2013	10	0	0	0.5	70
2013	10	1	0	4.16	150
2013	10	1	0	0.22	50
2013	10	1	0	5.7	75
2013	10	1	0	1.5	200
2013	10	1	0	14.25	100
2013	10	1	0	3.9	150
2013	10	0	0	1.24	200
2013	10	2	0	1.93	100
2013	10	1	0	6.51	50
2013	10	1	0	3.69	300
2013	10	1	0	2.99	50
2013	10	1	0	9.9	175
2013	10	1	0	0.7	50
2013	10	1	0	7.62	200
2013	10	1	0	8.26	200
2013	10	0	0	0.22	70
2013	10	1	0	2.15	225
2013	10	0	0	0.98	40
2013	10	1	0	0.45	40
2013	10	0	0	0.5	50
2013	10	1	0	0.58	50
2013	10	0	0	0.3	30
2013	10	0	0	0.27	50
2013	10	0	0	0.14	50
2013	11	0	0	0.75	200
2013	11	2	0	2.26	100
2013	11	4	3	46.36	880
2013	11	0	0	3.98	50
2013	11	0	0	2.6	50
2013	11	1	0	0.37	50
2013	11	4	2	10.59	200
2013	11	1	0	4.76	100
2013	11	1	0	2.52	100
2013	11	2	0	12.02	200
2013	11	2	0	11.4	200
2013	11	1	0	3.53	100
2013	11	0	0	0.1	50
2013	11	1	0	10.54	440
2013	11	2	0	5.21	200
2013	11	3	0	18.74	440
2013	11	3	0	29.83	880
2013	11	1	0	4.51	440
2013	11	1	0	0.16	150
2013	11	2	0	19.68	440
2013	11	1	0	0.15	25
2013	11	3	0	14.25	600
2013	11	2	0	9.48	150
2013	11	0	0	4.52	75
2013	11	2	0	5.94	150
2013	11	1	0	5.52	100
2013	11	2	0	7.86	300
2013	11	2	0	12.73	75
2013	11	2	0	4.14	100
2013	11	2	0	11.99	1200
2013	11	2	0	10.28	225
2013	11	1	0	3.89	50
2013	11	1	0	1.78	40
2013	11	1	0	10.24	100
2013	11	2	0	4.15	300
2013	11	0	0	0.25	50
2013	11	2	0	3.1	75
2013	11	2	0	9.23	900
2013	11	3	0	37.91	100
2013	11	0	0	36.99	95
2013	11	1	0	2.87	35
2013	11	2	0	8.81	100
2013	11	0	0	13.18	100
2013	11	3	3	42.5	500
2013	11	1	0	0.81	150
2013	11	2	0	25.44	150
2013	11	0	0	1.13	150
2013	11	2	0	2.8	125
2013	11	1	0	0.38	50
2013	11	2	0	0.48	75
2013	11	1	0	2.87	250
2013	11	2	0	3.67	75
2013	11	1	0	1.05	250
2013	11	3	0	14.12	200
2013	11	2	0	11.75	700
2013	11	2	0	4.14	150
2013	11	1	0	3.62	33
2013	11	1	0	1.65	275
2013	11	0	0	0.04	20
2013	11	1	0	1.27	50
2013	11	1	0	1.9	125
2013	11	1	0	3.16	200
2013	11	0	0	0.29	150
2013	11	3	0	8.23	200
2013	11	1	0	2.14	150
2013	11	1	0	0.85	80
2013	11	2	0	11.11	440
2013	11	1	0	5.46	200
2013	11	1	0	1.04	75
2013	11	2	0	11.28	100
2013	11	1	0	1.32	100
2013	11	1	0	0.76	75
2013	11	1	0	0.97	100
2013	11	0	0	0.35	50
2013	11	0	0	0.57	25
2013	11	1	0	2.92	50
2013	11	0	0	4.23	50
2013	11	2	0	0.36	200
2013	11	1	0	3.22	200
2013	12	1	0	9.52	150
2013	12	0	0	0.6	50
2013	12	0	0	0.1	30
2013	12	0	0	1.48	150
2013	12	1	0	0.87	25
2013	12	1	0	1.48	25
2013	12	1	0	0.4	25
2013	12	2	1	15.57	300
2013	12	1	0	0.76	75
2013	12	2	0	49.26	440
2013	12	2	1	10.07	300
2013	12	0	0	0.33	50
2013	12	1	0	2.67	200
2013	12	1	0	6.17	200
2013	12	0	0	0.72	100
2013	12	1	0	5.53	300
2013	12	1	0	3.49	110
2013	12	1	0	5.74	125
2014	1	0	0	2.9	10
2014	1	0	0	1.36	100
2014	1	0	0	1.95	50
2014	1	0	0	1.08	75
2014	2	2	0	12.09	80
2014	2	0	0	0.27	25
2014	2	0	0	8.17	50
2014	2	0	0	0.22	75
2014	2	1	0	20.56	300
2014	2	2	0	22.38	200
2014	2	1	0	4.8	50
2014	2	1	0	0.24	70
2014	2	1	0	0.39	50
2014	2	0	0	0.28	50
2014	2	1	0	0.04	25
2014	2	1	0	1.54	100
2014	2	0	0	3	75
2014	2	0	0	7.48	40
2014	2	0	0	6.22	125
2014	2	0	0	0.45	40
2014	2	0	0	1.59	125
2014	2	0	0	0.52	50
2014	2	0	0	0.04	25
2014	2	1	0	2.65	75
2014	2	1	0	10.72	450
2014	2	1	0	1.82	400
2014	2	1	0	2.67	500
2014	2	1	0	2.73	500
2014	2	1	0	0.81	50
2014	2	1	0	4.62	100
2014	2	0	0	0.6	50
2014	2	1	0	1.64	400
2014	2	0	0	2.03	80
2014	2	1	0	1.05	100
2014	2	1	0	1.98	400
2014	2	1	0	1.21	250
2014	2	0	0	0.13	80
2014	2	2	0	0.83	50
2014	2	0	0	4.2	150
2014	2	2	0	17.47	200
2014	2	0	0	2.22	300
2014	2	0	0	0.49	25
2014	2	0	0	23.63	75
2014	2	0	0	0.16	35
2014	2	1	0	0.83	175
2014	2	0	0	0.74	50
2014	3	0	0	0.45	100
2014	3	0	0	0.05	10
2014	3	0	0	1.38	15
2014	3	0	0	0.25	50
2014	3	0	0	0.26	10
2014	3	0	0	0.63	25
2014	3	1	0	0.7	50
2014	3	1	0	0.95	50
2014	3	1	0	0.58	50
2014	3	0	0	4.02	20
2014	3	1	0	9.25	200
2014	3	2	0	2.98	100
2014	3	0	0	0.73	75
2014	3	0	0	12.84	500
2014	3	1	0	1.52	200
2014	3	0	0	2.43	100
2014	3	0	0	0.18	145
2014	3	0	0	0.12	75
2014	3	0	0	0.01	10
2014	3	0	0	10.67	100
2014	4	0	0	0.26	40
2014	4	0	0	0.02	10
2014	4	1	0	0.63	100
2014	4	1	0	0.99	90
2014	4	0	0	0.94	40
2014	4	0	0	0.19	50
2014	4	1	0	11.8	750
2014	4	0	0	0.27	50
2014	4	0	0	5.03	85
2014	4	1	0	0.55	75
2014	4	0	0	3.18	75
2014	4	1	0	7.43	75
2014	4	0	0	0.56	250
2014	4	1	0	0.77	50
2014	4	2	0	3.48	220
2014	4	1	0	1.84	100
2014	4	0	0	0.81	50
2014	4	1	0	1.25	150
2014	4	2	0	16.48	600
2014	4	1	0	1.93	165
2014	4	2	0	4.7	300
2014	4	1	0	1.32	200
2014	4	0	0	0.51	50
2014	4	0	0	0.94	150
2014	4	0	0	0.28	25
2014	4	1	0	0.79	20
2014	4	0	0	1.3	25
2014	4	0	0	0.37	50
2014	4	0	0	0.3	40
2014	4	1	0	5.4	450
2014	4	0	0	0.1	10
2014	4	0	0	0.2	50
2014	4	0	0	0.1	10
2014	4	1	0	1.86	75
2014	4	1	0	2.21	100
2014	4	0	0	0.27	50
2014	4	1	0	4.18	125
2014	4	0	0	0.01	20
2014	4	2	1	37.48	400
2014	4	2	0	33.46	400
2014	4	2	0	1.13	75
2014	4	3	0	20.99	350
2014	4	1	0	6.21	200
2014	4	0	0	0.47	50
2014	4	0	0	0.83	30
2014	4	0	0	2.38	50
2014	4	0	0	0.14	35
2014	4	1	2	45.68	1600
2014	4	0	0	0.07	45
2014	4	0	0	0.5	50
2014	4	0	0	0.4	45
2014	4	2	1	11.37	325
2014	4	1	0	1.5	250
2014	4	2	0	16.13	400
2014	4	2	0	8.5	400
2014	4	0	0	0.34	100
2014	4	4	16	41.1	1320
2014	4	0	0	0.2	25
2014	4	2	0	7.32	880
2014	4	0	0	1.64	250
2014	4	1	0	5.28	100
2014	4	1	0	0.84	50
2014	4	0	0	0.88	100
2014	4	2	0	5.06	550
2014	4	0	0	1.54	75
2014	4	1	0	2.05	100
2014	4	0	0	0.24	50
2014	4	3	0	30.97	440
2014	4	1	0	3.41	100
2014	4	4	10	33.39	1320
2014	4	1	0	3.19	100
2014	4	3	2	15.56	600
2014	4	1	0	4.67	200
2014	4	2	0	12.08	150
2014	4	1	0	7.11	100
2014	4	1	0	13.75	500
2014	4	0	0	7.72	100
2014	4	1	0	0.64	100
2014	4	0	0	1.03	25
2014	4	1	0	10.86	300
2014	4	1	0	8.91	100
2014	4	2	0	10.31	300
2014	4	1	0	3.82	200
2014	4	2	0	5.7	150
2014	4	1	0	6.35	250
2014	4	2	0	9.53	250
2014	4	0	0	0.8	75
2014	4	1	0	10.03	500
2014	4	3	1	29.72	400
2014	4	2	0	14.27	500
2014	4	1	0	5.05	100
2014	4	1	0	6.97	350
2014	4	3	0	4.27	150
2014	4	1	0	9.57	150
2014	4	3	2	26.76	500
2014	4	2	0	5.59	400
2014	4	1	0	6.13	100
2014	4	1	0	13.11	100
2014	4	1	0	2.39	150
2014	4	1	0	1.03	150
